,id,cooperation
0,96414-97024,0.0
0,121998-122040,0.0
0,149-116068,0.0
0,50668-69877,23.0
0,57522-105879,0.0
0,10994-159862,0.0
0,10739-56484,0.0
0,22049-74382,0.0
0,136532-137418,0.0
0,71054-76213,0.0
0,78304-100023,0.0
0,111953-112307,0.0
0,769-94235,13.0
0,3482-94358,0.0
0,136760-137721,0.0
0,121998-147596,0.0
0,137425-137721,0.0
0,159862-165707,0.0
0,96378-112743,0.0
0,1788-93293,1.0
0,10994-12318,0.0
0,3482-143180,0.0
0,96618-98209,0.0
0,94431-98425,0.0
0,95774-95833,0.0
0,136532-137425,0.0
0,70971-79068,1.0
0,12601-76286,0.0
0,38781-67923,0.0
0,154-93469,0.0
0,55583-55758,0.0
0,62429-121857,0.0
0,15971-68115,0.0
0,122054-146350,0.0
0,73564-147218,0.0
0,112162-112178,0.0
0,94675-105637,2.0
0,137278-137425,0.0
0,112817-148793,0.0
0,254-11219,0.0
0,69425-93293,4.0
0,122025-122029,0.0
0,115749-119084,0.0
0,114867-149420,0.0
0,15574-69458,0.0
0,8350-122034,0.0
0,26292-66157,0.0
0,71726-76127,0.0
0,12601-69799,0.0
0,76286-185931,0.0
0,68561-69474,0.0
0,106452-163708,0.0
0,769-94163,7.0
0,12694-165707,0.0
0,109889-113130,0.0
0,114867-140874,0.0
0,170670-172035,0.0
0,65529-93293,7.0
0,93437-123725,0.0
0,1788-65529,14.0
0,51714-69425,8.0
0,98121-98132,4.0
0,2622-71293,0.0
0,37751-71540,3.0
0,95833-96897,1.0
0,71054-74644,0.0
0,76286-145010,0.0
0,144205-147596,0.0
0,68115-68979,0.0
0,96083-96186,0.0
0,2506-14579,0.0
0,122025-125495,0.0
0,96315-105741,0.0
0,14574-25260,0.0
0,254-78879,1.0
0,7024-103161,10.0
0,41680-154649,0.0
0,49068-166089,0.0
0,10994-136992,0.0
0,41213-62961,3.0
0,13-125069,0.0
0,99510-107565,0.0
0,7306-75367,0.0
0,66554-112162,0.0
0,72906-168471,0.0
0,121998-122015,0.0
0,37499-69689,5.0
0,137278-137418,0.0
0,129071-178887,0.0
0,126866-140235,0.0
0,16193-94211,1.0
0,95833-113572,0.0
0,51714-95135,4.0
0,137418-139372,0.0
0,95814-133890,0.0
0,13-78123,0.0
0,75367-130881,0.0
0,112178-112315,0.0
0,94183-159850,0.0
0,112148-112307,0.0
0,4272-69689,25.0
0,72157-108163,1.0
0,70204-140205,0.0
0,128715-146639,0.0
0,99070-121741,0.0
0,159861-185935,0.0
0,13-79373,0.0
0,639-95273,25.0
0,32229-33036,0.0
0,8824-176548,0.0
0,66751-149787,0.0
0,136811-138881,0.0
0,53967-81864,0.0
0,98011-98123,1.0
0,14574-25813,0.0
0,33389-76127,0.0
0,41213-77082,9.0
0,122044-122054,0.0
0,76292-145010,0.0
0,69474-81864,0.0
0,16059-94675,12.0
0,14598-110014,0.0
0,81935-147218,0.0
0,94079-94083,1.0
0,27288-27742,0.0
0,98108-98123,3.0
0,191-126866,0.0
0,122016-144205,0.0
0,9532-53967,0.0
0,109889-113181,0.0
0,41781-147596,0.0
0,98121-106471,0.0
0,150-183203,0.0
0,10825-131316,0.0
0,136454-136899,0.0
0,16106-16193,1.0
0,70204-80059,0.0
0,38650-136760,0.0
0,41781-122068,0.0
0,72713-72899,21.0
0,53133-119205,0.0
0,146350-147596,0.0
0,81819-99679,0.0
0,15971-101188,10.0
0,90-69465,12.0
0,98678-99539,0.0
0,150491-182399,0.0
0,122029-147596,0.0
0,70204-140235,0.0
0,147596-180397,0.0
0,95814-144280,0.0
0,115749-116992,0.0
0,147-111830,0.0
0,73856-73857,0.0
0,71296-76245,0.0
0,110554-113181,0.0
0,154-93343,1.0
0,95774-113572,0.0
0,3374-111830,0.0
0,54539-98666,1.0
0,121998-122067,0.0
0,56484-66745,0.0
0,167740-182318,0.0
0,76127-108163,0.0
0,150-10640,0.0
0,74644-79068,0.0
0,71726-76213,0.0
0,93759-167545,0.0
0,25260-62429,0.0
0,112817-122000,0.0
0,52797-136485,0.0
0,27147-94183,0.0
0,11808-14011,0.0
0,94073-94079,1.0
0,136494-138881,0.0
0,181033-181040,0.0
0,7673-37499,14.0
0,96879-170670,0.0
0,141-182399,0.0
0,84786-120907,0.0
0,10994-27147,0.0
0,66554-112315,0.0
0,66157-66193,0.0
0,98103-98123,2.0
0,96194-111102,1.0
0,112543-120346,0.0
0,69877-94313,29.0
0,70594-127469,0.0
0,172351-183203,0.0
0,50668-138645,0.0
0,94045-124038,0.0
0,62429-72124,0.0
0,54539-94123,33.0
0,21387-50838,0.0
0,95832-113572,0.0
0,94183-185931,0.0
0,639-36190,0.0
0,56059-96378,0.0
0,112143-112162,0.0
0,170392-171175,0.0
0,167160-183899,0.0
0,1587-96378,0.0
0,136454-137425,0.0
0,76213-79068,0.0
0,112307-112315,0.0
0,25454-37499,15.0
0,10286-70190,66.0
0,149964-181033,0.0
0,94044-124038,0.0
0,63919-68124,0.0
0,95833-95840,1.0
0,112817-122043,0.0
0,72236-72910,26.0
0,94378-98425,0.0
0,96378-120907,0.0
0,50668-113181,0.0
0,9532-69018,0.0
0,94073-94083,6.0
0,102589-106471,0.0
0,27147-76292,0.0
0,122134-122158,0.0
0,96315-96489,0.0
0,101693-120346,0.0
0,95774-96888,0.0
0,94061-98666,0.0
0,150-18271,0.0
0,76127-79068,0.0
0,102414-163708,0.0
0,112817-122044,0.0
0,65556-66751,0.0
0,70190-72242,18.0
0,21029-25454,2.0
0,76372-78406,0.0
0,65556-105637,0.0
0,131021-133890,0.0
0,159862-185932,0.0
0,102428-163708,0.0
0,122152-141268,0.0
0,76289-145010,0.0
0,13-80059,0.0
0,7306-130881,0.0
0,70261-135111,0.0
0,150-78879,2.0
0,102414-136375,0.0
0,1587-84786,0.0
0,76004-93993,0.0
0,132304-140874,0.0
0,112128-112143,0.0
0,41802-96879,0.0
0,122022-180397,0.0
0,53967-69275,0.0
0,14620-111830,0.0
0,53754-73605,1.0
0,815-43623,0.0
0,76289-185931,0.0
0,56059-56067,0.0
0,2978-122097,0.0
0,122134-141268,0.0
0,5234-123725,0.0
0,82360-95944,0.0
0,27003-154650,0.0
0,106471-166593,0.0
0,122073-144205,0.0
0,74407-111647,0.0
0,68997-69275,0.0
0,172351-182399,0.0
0,66554-112143,0.0
0,47-55353,0.0
0,54539-94079,3.0
0,69454-74407,0.0
0,65578-183899,0.0
0,68460-69474,0.0
0,102428-178916,0.0
0,15048-66157,0.0
0,76289-185932,0.0
0,102589-121363,0.0
0,12694-185932,0.0
0,159850-162617,0.0
0,94431-143180,0.0
0,18271-100023,0.0
0,98123-171701,0.0
0,122039-147596,0.0
0,59924-62429,0.0
0,67923-136375,0.0
0,165707-185932,0.0
0,45367-45380,0.0
0,129071-169110,0.0
0,24083-51421,0.0
0,94166-94235,18.0
0,2978-110014,0.0
0,54539-99497,9.0
0,125088-126866,0.0
0,95774-96414,0.0
0,57392-66157,0.0
0,25190-93993,0.0
0,111102-135247,0.0
0,112128-112148,0.0
0,7306-131021,0.0
0,94378-143180,0.0
0,137418-137721,0.0
0,122073-180397,0.0
0,68561-69275,0.0
0,63148-148700,0.0
0,54539-94061,9.0
0,64756-65165,6.0
0,137470-138881,0.0
0,50668-109889,14.0
0,115745-119084,0.0
0,508-14716,0.0
0,59924-69857,54.0
0,136454-137278,0.0
0,98123-166593,0.0
0,98011-172997,0.0
0,982-998,0.0
0,73836-121494,0.0
0,63919-133516,0.0
0,27742-154650,0.0
0,55298-96489,0.0
0,13966-170619,0.0
0,156952-183203,0.0
0,112142-112143,0.0
0,78123-185807,0.0
0,136811-139372,0.0
0,76089-121494,0.0
0,122022-146350,0.0
0,21387-37033,0.0
0,7673-135111,0.0
0,21029-69689,6.0
0,96083-96204,0.0
0,154334-173022,0.0
0,69799-185931,0.0
0,100023-156952,0.0
0,69454-93340,0.0
0,74644-108163,3.0
0,98121-171701,0.0
0,12694-185937,0.0
0,69425-94196,4.0
0,67488-72236,296.0
0,10547-69337,43.0
0,96204-111102,0.0
0,50668-94313,18.0
0,41213-62960,8.0
0,69361-81864,0.0
0,90-224,0.0
0,70172-89948,0.0
0,118698-119084,0.0
0,135294-182230,0.0
0,85868-99679,1.0
0,96515-165638,0.0
0,56484-96618,0.0
0,141-125113,0.0
0,138180-180397,0.0
0,72899-112319,0.0
0,2155-111712,0.0
0,38781-102414,0.0
0,70190-93993,0.0
0,185931-185932,0.0
0,185935-185937,0.0
0,122000-147596,0.0
0,112543-182230,0.0
0,113130-138645,0.0
0,53967-68460,0.0
0,94431-111675,0.0
0,14574-121857,0.0
0,112148-112316,0.0
0,106471-173022,0.0
0,72707-94803,2.0
0,116559-116594,0.0
0,125088-140235,0.0
0,96083-111102,1.0
0,519-532,5.0
0,96083-99827,0.0
0,46738-61778,0.0
0,112817-144205,0.0
0,109889-111712,0.0
0,114920-114928,0.0
0,101693-135294,0.0
0,112178-112307,0.0
0,74407-93340,0.0
0,81864-147726,0.0
0,46396-92484,1.0
0,70363-136375,0.0
0,54539-99307,32.0
0,67923-169567,0.0
0,7306-122649,0.0
0,16059-105637,8.0
0,122000-146350,0.0
0,4272-135111,0.0
0,76292-136992,0.0
0,46396-170392,0.0
0,2506-110014,0.0
0,4272-13519,1.0
0,2622-33389,0.0
0,149-69465,0.0
0,94358-143180,0.0
0,12318-185931,0.0
0,136454-136532,0.0
0,70270-90277,0.0
0,102580-172997,0.0
0,50668-113130,0.0
0,191-172351,0.0
0,16059-65556,0.0
0,98123-154334,0.0
0,29027-107565,1.0
0,27003-96879,0.0
0,72236-86717,0.0
0,42594-72805,0.0
0,68561-69361,0.0
0,1821-62961,24.0
0,15603-68561,0.0
0,33389-79068,0.0
0,106471-172997,0.0
0,159861-165707,0.0
0,13-265,0.0
0,52242-69877,28.0
0,94061-94123,8.0
0,154-93340,0.0
0,38650-137418,0.0
0,122004-147596,0.0
0,136494-137418,0.0
0,68979-101188,0.0
0,98132-154334,0.0
0,96194-98410,0.0
0,94123-94205,9.0
0,50696-68447,0.0
0,84786-86717,0.0
0,66554-112305,0.0
0,25366-26720,0.0
0,154341-173022,0.0
0,43623-70190,62.0
0,63919-68096,0.0
0,22049-158034,0.0
0,41802-154650,0.0
0,13-75614,0.0
0,150-70027,2.0
0,14646-70172,0.0
0,76-100023,0.0
0,62955-62961,13.0
0,98132-102580,2.0
0,8439-112162,0.0
0,78406-121494,0.0
0,98132-154341,0.0
0,63148-185417,0.0
0,76-18271,0.0
0,46396-171175,0.0
0,73564-76876,0.0
0,7306-107228,1.0
0,98209-131316,0.0
0,145010-159850,0.0
0,53133-53280,0.0
0,94313-111712,0.0
0,10739-182852,0.0
0,94675-149787,0.0
0,68460-69361,0.0
0,14598-122097,0.0
0,121998-122018,0.0
0,9532-68997,0.0
0,137418-137470,0.0
0,84786-112707,0.0
0,191-194,0.0
0,26292-136485,0.0
0,27191-61275,0.0
0,69454-125495,0.0
0,94701-162988,0.0
0,56671-96489,4.0
0,39479-46396,1.0
0,14598-111830,0.0
0,122097-144205,0.0
0,26459-34716,0.0
0,98666-99497,1.0
0,66607-185932,0.0
0,74644-76127,0.0
0,53451-69018,0.0
0,96194-96204,0.0
0,32-96618,0.0
0,112128-112178,0.0
0,95840-95846,0.0
0,4594-93437,0.0
0,154341-166593,0.0
0,163708-178916,0.0
0,94123-99497,3.0
0,121998-122028,0.0
0,76292-185932,0.0
0,54539-94168,3.0
0,13-125022,0.0
0,95846-102409,0.0
0,2978-111830,0.0
0,71445-76127,0.0
0,11023-14574,2.0
0,27147-69799,0.0
0,12318-136992,0.0
0,121998-122039,0.0
0,113181-119013,0.0
0,76292-185931,0.0
0,68460-81864,0.0
0,70406-102414,0.0
0,4272-21029,6.0
0,27191-41680,0.0
0,1788-94992,8.0
0,110554-111712,0.0
0,95833-95936,1.0
0,52098-69465,27.0
0,29027-99746,2.0
0,136494-136899,0.0
0,98132-172997,0.0
0,54539-94073,52.0
0,125022-125069,0.0
0,165707-185937,0.0
0,114741-115098,0.0
0,84786-112743,0.0
0,71054-108163,0.0
0,33389-71445,3.0
0,125022-127469,0.0
0,110554-138645,0.0
0,13-141,0.0
0,41213-62955,4.0
0,11219-156952,0.0
0,112817-122029,0.0
0,111953-112305,0.0
0,162617-165707,0.0
0,86717-120907,0.0
0,136811-137418,0.0
0,136532-136760,0.0
0,133890-144280,0.0
0,76127-76245,0.0
0,94358-94378,7.0
0,70247-71540,1.0
0,90-96003,0.0
0,71445-108163,3.0
0,94313-113181,0.0
0,4272-37499,23.0
0,165707-185935,0.0
0,66169-136485,0.0
0,102528-168557,0.0
0,98781-100800,0.0
0,50668-119013,0.0
0,76286-159850,0.0
0,154334-154341,0.0
0,73605-89948,1.0
0,13-191,0.0
0,159861-162617,0.0
0,165-93354,0.0
0,76286-136992,0.0
0,154-69454,0.0
0,54539-94205,19.0
0,149-205,0.0
0,120416-125495,0.0
0,185931-185937,0.0
0,94358-94372,9.0
0,116992-118698,0.0
0,156952-172351,0.0
0,122004-125495,0.0
0,78406-115145,0.0
0,122029-180397,0.0
0,94313-138645,0.0
0,93293-94992,0.0
0,94183-159862,0.0
0,111712-113181,0.0
0,136760-137418,0.0
0,66745-156765,0.0
0,136899-137418,0.0
0,205-116068,0.0
0,508-532,0.0
0,2506-111830,0.0
0,10739-138748,0.0
0,162617-185937,0.0
0,18271-33929,0.0
0,66157-136731,0.0
0,56671-105741,4.0
0,150-70204,0.0
0,169949-179827,0.0
0,136760-137425,0.0
0,66751-94675,1.0
0,185931-185935,0.0
0,15603-69564,0.0
0,75367-144280,0.0
0,12694-159850,0.0
0,145010-185931,0.0
0,56671-141575,0.0
0,71445-76213,3.0
0,27147-76286,0.0
0,120346-182230,0.0
0,94163-94235,9.0
0,122018-147596,0.0
0,90-116068,0.0
0,165-93437,0.0
0,121998-148793,0.0
0,111675-143180,0.0
0,136532-137470,0.0
0,125495-146350,0.0
0,66554-112178,0.0
0,62930-105879,0.0
0,10825-98209,0.0
0,122649-144280,0.0
0,53451-69564,0.0
0,96618-96633,0.0
0,74407-93343,0.0
0,69425-95003,0.0
0,38650-139372,0.0
0,10825-66745,0.0
0,37620-65578,0.0
0,102428-106452,0.0
0,94205-98666,1.0
0,55298-105741,0.0
0,86717-96378,0.0
0,107228-122649,0.0
0,71726-72157,1.0
0,95774-96897,0.0
0,68115-101188,4.0
0,137721-139372,0.0
0,52242-110554,2.0
0,12694-145010,0.0
0,154-26566,0.0
0,122004-122029,0.0
0,93343-93437,0.0
0,99403-112543,0.0
0,75367-122649,0.0
0,76502-90815,3.0
0,52242-113130,0.0
0,71540-103161,0.0
0,136811-136899,0.0
0,136485-136731,0.0
0,71054-71726,0.0
0,56903-57154,0.0
0,3482-94372,0.0
0,74620-107212,0.0
0,51714-94992,6.0
0,12694-159862,0.0
0,105741-165638,0.0
0,1788-94177,0.0
0,78304-78879,0.0
0,83797-153551,0.0
0,114919-138223,0.0
0,265-33929,0.0
0,95832-96897,2.0
0,122022-147596,0.0
0,93437-123770,0.0
0,62955-62960,21.0
0,120416-123725,0.0
0,137425-138881,0.0
0,66607-165707,0.0
0,171701-172997,0.0
0,982-3741,0.0
0,122054-147596,0.0
0,159850-165707,0.0
0,94183-185932,0.0
0,124555-157021,0.0
0,71054-76245,0.0
0,15603-53451,0.0
0,24083-172715,0.0
0,38781-163708,0.0
0,54976-66157,0.0
0,76089-78406,0.0
0,72236-84786,0.0
0,68460-68561,1.0
0,122097-147596,0.0
0,94372-94403,6.0
0,113130-119013,0.0
0,67244-67316,0.0
0,122029-144205,0.0
0,165-26566,0.0
0,36462-184050,0.0
0,76089-76876,0.0
0,76-11219,0.0
0,53451-69275,0.0
0,150-78123,0.0
0,71726-74644,6.0
0,78879-100023,0.0
0,150-182399,0.0
0,68561-147726,0.0
0,70971-72157,1.0
0,63669-96378,53.0
0,2622-71445,0.0
0,125113-182399,0.0
0,26566-69454,0.0
0,2622-76213,0.0
0,159850-185935,0.0
0,182393-183899,0.0
0,95832-96888,1.0
0,27147-76289,0.0
0,94061-94205,3.0
0,191-79373,0.0
0,95774-95840,0.0
0,95846-96897,2.0
0,95833-95846,0.0
0,21029-70261,2.0
0,115140-115683,0.0
0,13519-135111,0.0
0,52242-94313,24.0
0,2604-3861,0.0
0,94183-136992,0.0
0,95846-95936,2.0
0,121998-122029,0.0
0,93469-125495,0.0
0,159862-185931,0.0
0,94123-94168,2.0
0,10547-25159,0.0
0,112143-112178,0.0
0,56671-96515,1.0
0,73564-76089,0.0
0,33929-49068,0.0
0,112817-122034,0.0
0,94073-98666,0.0
0,41680-41802,0.0
0,145961-186283,0.0
0,191-125069,0.0
0,65556-149787,0.0
0,4272-69739,2.0
0,154649-169951,0.0
0,32-96633,0.0
0,76286-159862,0.0
0,123804-138594,0.0
0,154-165,0.0
0,55298-96515,0.0
0,137425-139372,0.0
0,63669-84786,0.0
0,122042-147596,0.0
0,98123-121363,0.0
0,178574-179827,0.0
0,71296-71726,0.0
0,66607-136992,0.0
0,67488-86717,0.0
0,92484-174123,0.0
0,71296-72157,0.0
0,98123-106471,0.0
0,94079-94205,1.0
0,136532-136899,0.0
0,94183-162617,0.0
0,76286-165707,0.0
0,98425-111675,0.0
0,12694-185931,0.0
0,136899-137425,0.0
0,68979-71220,1.0
0,112143-112305,0.0
0,38781-70406,0.0
0,53967-67926,0.0
0,3482-111675,0.0
0,10401-11834,2.0
0,99539-183227,0.0
0,122016-122054,0.0
0,136454-137721,0.0
0,72713-74319,1.0
0,25813-72124,0.0
0,51421-172715,0.0
0,27147-136992,0.0
0,75614-125113,0.0
0,150062-163414,0.0
0,66554-112148,0.0
0,10547-105457,37.0
0,25454-135111,0.0
0,95944-100179,0.0
0,111712-119013,0.0
0,112817-147596,0.0
0,86717-112707,0.0
0,4272-25454,32.0
0,8350-122073,0.0
0,74407-93437,0.0
0,65354-76382,0.0
0,115749-118698,0.0
0,71296-71445,0.0
0,60037-93262,0.0
0,150899-182393,0.0
0,508-519,0.0
0,137470-139372,0.0
0,12601-76292,0.0
0,71293-74644,1.0
0,182399-183203,0.0
0,96083-98410,0.0
0,112148-112178,0.0
0,121998-122000,0.0
0,70971-71726,13.0
0,69799-185932,0.0
0,74382-158034,0.0
0,68460-68997,0.0
0,95814-131021,0.0
0,32-56484,0.0
0,76127-76213,0.0
0,2530-132987,0.0
0,72899-74319,1.0
0,122014-147596,0.0
0,130881-144280,0.0
0,69454-123804,0.0
0,70204-125022,0.0
0,10286-76004,0.0
0,94177-94992,0.0
0,69264-93501,0.0
0,145152-158034,0.0
0,67488-120907,0.0
0,147-110014,0.0
0,769-94136,3.0
0,57522-62925,0.0
0,64756-65174,7.0
0,27191-41802,0.0
0,76876-78406,0.0
0,53280-151537,0.0
0,81935-121494,0.0
0,3374-110014,0.0
0,118819-186283,0.0
0,93469-123725,0.0
0,53280-145152,0.0
0,114946-142975,0.0
0,224-69465,12.0
0,769-94129,20.0
0,145010-185937,0.0
0,107228-133890,0.0
0,52242-113181,0.0
0,115753-119084,0.0
0,95814-107228,0.0
0,76245-79068,0.0
0,76876-147218,0.0
0,162933-168934,0.0
0,74319-94803,0.0
0,815-10286,0.0
0,96633-138748,0.0
0,191-70204,0.0
0,122745-132304,0.0
0,2978-14579,0.0
0,114946-142966,0.0
0,165-93594,0.0
0,68997-69564,0.0
0,71293-76213,0.0
0,51714-93293,4.0
0,2155-69877,22.0
0,69689-70261,0.0
0,159861-185932,0.0
0,106452-178916,0.0
0,94358-94431,1.0
0,38650-137721,0.0
0,145010-162617,0.0
0,26566-93469,0.0
0,1788-25366,0.0
0,136454-137470,0.0
0,99746-107565,1.0
0,13-33929,0.0
0,150-125088,0.0
0,14620-110014,0.0
0,137418-137425,0.0
0,2978-3861,0.0
0,112178-112305,0.0
0,85868-95944,1.0
0,149-224,0.0
0,72157-74644,0.0
0,73836-76876,0.0
0,67926-68997,0.0
0,112543-135294,0.0
0,26459-172035,0.0
0,110014-111942,0.0
0,136760-137278,0.0
0,375-60037,0.0
0,41781-122016,0.0
0,10739-156765,0.0
0,70247-103161,0.0
0,136760-136899,0.0
0,114919-114928,0.0
0,69739-70261,1.0
0,8350-138180,0.0
0,165-93469,0.0
0,136494-136811,0.0
0,94313-119013,0.0
0,73564-73836,0.0
0,150-49068,0.0
0,8350-122015,0.0
0,15971-68979,0.0
0,137470-137721,0.0
0,69465-96003,6.0
0,67923-162324,0.0
0,70971-108163,11.0
0,57392-136485,0.0
0,122028-147596,0.0
0,93300-94045,0.0
0,94403-94431,3.0
0,98108-98132,4.0
0,10731-55758,0.0
0,50679-108620,0.0
0,94183-165707,0.0
0,70204-127469,0.0
0,98793-143449,0.0
0,145010-159862,0.0
0,36190-95273,0.0
0,94372-98425,2.0
0,90-205,0.0
0,12601-159850,0.0
0,69877-110554,2.0
0,254-78304,0.0
0,147596-148793,0.0
0,169110-178887,0.0
0,2604-110014,0.0
0,94073-99497,5.0
0,93340-93469,0.0
0,68728-68997,0.0
0,1788-95135,7.0
0,33389-71726,1.0
0,94061-94073,7.0
0,121998-122073,0.0
0,136899-138881,0.0
0,95774-102409,0.0
0,3482-94431,0.0
0,26459-41680,0.0
0,147-3861,0.0
0,94183-185935,0.0
0,53967-69474,0.0
0,154341-172997,0.0
0,2622-71296,0.0
0,52242-119013,0.0
0,38650-136899,0.0
0,137425-137470,0.0
0,94136-94235,4.0
0,15603-68997,0.0
0,150-11219,0.0
0,73605-76122,0.0
0,12694-27147,0.0
0,66709-67244,0.0
0,112817-121998,0.0
0,13-127469,0.0
0,10994-12601,0.0
0,53754-70172,0.0
0,69018-81864,0.0
0,95833-97024,0.0
0,121998-122016,0.0
0,54976-136485,0.0
0,94079-94168,1.0
0,72805-112707,0.0
0,96186-135247,0.0
0,94073-99307,19.0
0,11219-93936,0.0
0,101693-111285,0.0
0,2622-79068,0.0
0,10825-156765,0.0
0,122040-147596,0.0
0,2607-88018,0.0
0,76876-81935,1.0
0,26566-111647,0.0
0,8439-112178,0.0
0,95846-113572,0.0
0,112307-112316,0.0
0,159850-185932,0.0
0,10739-55758,0.0
0,7430-69603,0.0
0,74951-105457,1.0
0,14571-122419,0.0
0,96618-138748,0.0
0,94083-94168,3.0
0,125069-127469,0.0
0,14628-122097,0.0
0,120346-135294,0.0
0,65529-95003,2.0
0,70173-116857,0.0
0,112162-112315,0.0
0,94205-99497,6.0
0,121998-122034,0.0
0,56671-96315,0.0
0,109889-119013,0.0
0,1788-95003,1.0
0,94168-98666,1.0
0,62925-105879,49.0
0,982-62984,61.0
0,74338-108620,0.0
0,10739-98209,0.0
0,122025-122054,0.0
0,106452-136375,0.0
0,98011-102580,1.0
0,33389-71054,1.0
0,68096-133516,0.0
0,70594-140205,0.0
0,66745-98209,0.0
0,33389-76213,1.0
0,53967-69018,0.0
0,53451-68561,0.0
0,95774-95936,0.0
0,13519-69689,1.0
0,115745-118698,0.0
0,94136-94166,5.0
0,67488-114839,0.0
0,2622-71726,0.0
0,81819-85868,0.0
0,136532-137278,0.0
0,8824-115748,0.0
0,11023-121857,0.0
0,112128-112305,0.0
0,38650-137470,0.0
0,68997-69018,0.0
0,95774-97024,0.0
0,99510-103026,1.0
0,165-69472,0.0
0,56484-156765,0.0
0,73836-81935,0.0
0,90-52098,0.0
0,111285-112543,0.0
0,3861-111942,0.0
0,75367-107228,0.0
0,95814-130881,0.0
0,125113-127469,0.0
0,69799-165707,0.0
0,224-96003,0.0
0,16106-94211,5.0
0,50668-110554,2.0
0,93340-93437,2.0
0,11808-11810,0.0
0,122025-146350,0.0
0,5234-123770,0.0
0,94313-113130,0.0
0,114946-163414,0.0
0,154-93354,0.0
0,122000-122029,0.0
0,11219-18271,0.0
0,12601-27147,0.0
0,27288-96879,0.0
0,71054-71445,3.0
0,191-125088,0.0
0,97400-111285,0.0
0,111953-112178,0.0
0,72157-79068,0.0
0,55758-182852,0.0
0,1788-51714,12.0
0,111830-111942,0.0
0,72236-96378,295.0
0,141575-165638,0.0
0,154649-154650,0.0
0,122000-144205,0.0
0,10825-96633,0.0
0,136375-178916,0.0
0,115753-116992,0.0
0,154-93594,0.0
0,15603-69275,0.0
0,73564-121494,0.0
0,113130-113181,0.0
0,93293-95135,0.0
0,224-52098,0.0
0,150-194,0.0
0,69361-69474,0.0
0,67488-112707,0.0
0,15048-136485,0.0
0,38650-136494,0.0
0,115834-183899,0.0
0,112178-112316,0.0
0,93262-142972,0.0
0,95176-146254,0.0
0,205-69465,0.0
0,15567-69603,0.0
0,165-74407,0.0
0,33389-70971,6.0
0,12318-165707,0.0
0,119013-138645,0.0
0,94061-99307,6.0
0,115145-121494,0.0
0,94403-111675,0.0
0,25813-121857,0.0
0,66751-105637,6.0
0,51714-94196,8.0
0,80059-125069,0.0
0,114867-122745,0.0
0,159861-185931,0.0
0,60037-142972,0.0
0,22049-145152,0.0
0,136811-137278,0.0
0,99746-103026,2.0
0,34716-41680,0.0
0,11219-79373,0.0
0,98121-154341,0.0
0,205-224,0.0
0,107228-144280,0.0
0,94079-98666,1.0
0,125069-140205,0.0
0,11219-78304,0.0
0,70971-76127,0.0
0,14628-110014,0.0
0,67926-69018,0.0
0,66157-67280,0.0
0,7306-144280,0.0
0,150-166089,0.0
0,154341-171701,0.0
0,95846-96888,0.0
0,29027-99510,0.0
0,3482-94403,0.0
0,71293-76245,0.0
0,54539-94083,18.0
0,122016-147596,0.0
0,2155-110554,1.0
0,94372-143180,0.0
0,94378-94403,7.0
0,67923-70406,0.0
0,122043-147596,0.0
0,122745-149420,0.0
0,136532-136811,0.0
0,145170-145961,0.0
0,122025-147596,0.0
0,532-93527,0.0
0,66157-66169,0.0
0,26566-69472,0.0
0,62955-77082,16.0
0,166710-171175,0.0
0,122158-141268,0.0
0,114919-114920,0.0
0,41781-122073,0.0
0,94168-99497,1.0
0,69689-69739,1.0
0,68561-69564,0.0
0,138180-147596,0.0
0,96204-135247,0.0
0,111285-120346,0.0
0,14579-111942,0.0
0,136899-137278,0.0
0,4594-93594,0.0
0,69877-113130,0.0
0,94372-94431,3.0
0,94061-94079,1.0
0,12694-136992,0.0
0,131021-144280,0.0
0,136532-138881,0.0
0,66554-112316,0.0
0,94183-185937,0.0
0,13966-16695,0.0
0,32-156765,0.0
0,150-100023,0.0
0,112817-122004,0.0
0,72236-120907,0.0
0,71296-76127,0.0
0,136494-136532,0.0
0,94061-99497,0.0
0,115749-115753,0.0
0,109889-138645,0.0
0,38650-136532,0.0
0,70971-71054,2.0
0,94358-111675,0.0
0,99403-101693,1.0
0,110554-119013,0.0
0,66554-111953,0.0
0,62961-77082,24.0
0,33389-71296,0.0
0,65529-95135,5.0
0,98678-183227,0.0
0,76089-147218,0.0
0,136494-137721,0.0
0,105741-124447,0.0
0,78267-121494,0.0
0,10739-10825,0.0
0,8350-122097,0.0
0,76292-165707,0.0
0,136532-137721,0.0
0,36462-93936,0.0
0,78123-125022,0.0
0,112142-112307,0.0
0,93469-111647,0.0
0,15971-71220,7.0
0,96315-165638,0.0
0,50668-52242,13.0
0,2420-149737,0.0
0,51894-72892,10.0
0,112142-112162,0.0
0,33929-127469,0.0
0,106452-169567,0.0
0,38781-169567,0.0
0,123770-138594,0.0
0,98123-102589,0.0
0,2155-113181,0.0
0,122649-130881,0.0
0,136760-138881,0.0
0,100023-150491,0.0
0,137278-137721,0.0
0,2622-71054,0.0
0,98108-166593,0.0
0,150491-172351,0.0
0,136454-136494,0.0
0,95774-95846,0.0
0,71296-76213,0.0
0,13-70594,0.0
0,94079-99497,1.0
0,98132-171701,0.0
0,7024-37751,1.0
0,51714-65529,16.0
0,71220-101188,10.0
0,68997-69474,0.0
0,64678-65220,5.0
0,2506-122097,0.0
0,181033-181039,0.0
